净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2015-06-29,1.176,1.176,-2.24%,暂停申购,开放赎回,
2015-06-30,1.187,1.187,0.94%,暂停申购,开放赎回,
2015-07-02,1.19,1.19,,暂停申购,开放赎回,
2015-07-03,1.18,1.18,-0.84%,暂停申购,开放赎回,
2015-07-06,1.145,1.145,-2.97%,开放申购,开放赎回,
2015-07-07,1.134,1.134,-0.96%,开放申购,开放赎回,
2015-07-08,1.068,1.068,-5.82%,开放申购,开放赎回,
2015-07-09,1.108,1.108,3.75%,开放申购,开放赎回,
2015-07-10,1.13,1.13,1.99%,开放申购,开放赎回,
2015-07-13,1.142,1.142,1.06%,开放申购,开放赎回,
2015-07-14,1.137,1.137,-0.44%,开放申购,开放赎回,
2015-07-15,1.132,1.132,-0.44%,开放申购,开放赎回,
2015-07-16,1.136,1.136,0.35%,开放申购,开放赎回,
2015-07-17,1.151,1.151,1.32%,开放申购,开放赎回,
2015-07-20,1.155,1.155,0.35%,开放申购,开放赎回,
2015-07-21,1.164,1.164,0.78%,开放申购,开放赎回,
2015-07-22,1.154,1.154,-0.86%,开放申购,开放赎回,
2015-07-23,1.159,1.159,0.43%,开放申购,开放赎回,
2015-07-24,1.147,1.147,-1.04%,开放申购,开放赎回,
2015-07-27,1.115,1.115,-2.79%,开放申购,开放赎回,
2015-07-28,1.12,1.12,0.45%,开放申购,开放赎回,
2015-07-29,1.125,1.125,0.45%,开放申购,开放赎回,
2015-07-30,1.121,1.121,-0.36%,开放申购,开放赎回,
2015-07-31,1.127,1.127,0.54%,开放申购,开放赎回,
2015-08-03,1.117,1.117,-0.89%,开放申购,开放赎回,
2015-08-04,1.117,1.117,0.00%,开放申购,开放赎回,
2015-08-05,1.122,1.122,0.45%,开放申购,开放赎回,
2015-08-06,1.116,1.116,-0.53%,开放申购,开放赎回,
2015-08-07,1.123,1.123,0.63%,开放申购,开放赎回,
2015-08-10,1.121,1.121,-0.18%,开放申购,开放赎回,
2015-08-11,1.141,1.141,1.78%,开放申购,开放赎回,
2015-08-12,1.131,1.131,-0.88%,开放申购,开放赎回,
2015-08-13,1.151,1.151,1.77%,开放申购,开放赎回,
2015-08-14,1.149,1.149,-0.17%,开放申购,开放赎回,
2015-08-17,1.141,1.141,-0.70%,开放申购,开放赎回,
2015-08-18,1.126,1.126,-1.31%,开放申购,开放赎回,
2015-08-19,1.113,1.113,-1.15%,开放申购,开放赎回,
2015-08-20,1.095,1.095,-1.62%,开放申购,开放赎回,
2015-08-21,1.079,1.079,-1.46%,开放申购,开放赎回,
2015-08-24,1.027,1.027,-4.82%,开放申购,开放赎回,
2015-08-25,1.039,1.039,1.17%,开放申购,开放赎回,
2015-08-26,1.024,1.024,-1.44%,开放申购,开放赎回,
2015-08-27,1.058,1.058,3.32%,开放申购,开放赎回,
2015-08-28,1.047,1.047,-1.04%,开放申购,开放赎回,
2015-08-31,1.047,1.047,0.00%,开放申购,开放赎回,
2015-09-01,1.023,1.023,-2.29%,开放申购,开放赎回,
2015-09-02,1.011,1.011,-1.17%,开放申购,开放赎回,
2015-09-07,0.997,0.997,-1.38%,开放申购,开放赎回,
2015-09-08,1.028,1.028,3.11%,开放申购,开放赎回,
2015-09-09,1.065,1.065,3.60%,开放申购,开放赎回,
2015-09-10,1.043,1.043,-2.07%,开放申购,开放赎回,
2015-09-11,1.039,1.039,-0.38%,开放申购,开放赎回,
2015-09-14,1.042,1.042,0.29%,开放申购,开放赎回,
2015-09-15,1.037,1.037,-0.48%,开放申购,开放赎回,
2015-09-16,1.062,1.062,2.41%,开放申购,开放赎回,
2015-09-17,1.055,1.055,-0.66%,开放申购,开放赎回,
2015-09-18,1.061,1.061,0.57%,开放申购,开放赎回,
2015-09-21,1.052,1.052,-0.85%,开放申购,开放赎回,
2015-09-22,1.054,1.054,0.19%,开放申购,开放赎回,
2015-09-23,1.035,1.035,-1.80%,开放申购,开放赎回,
2015-09-24,1.026,1.026,-0.87%,开放申购,开放赎回,
2015-09-25,1.03,1.03,0.39%,开放申购,开放赎回,
2015-09-29,0.999,0.999,,开放申购,开放赎回,
2015-09-30,1.012,1.012,1.30%,开放申购,开放赎回,
2015-10-08,1.078,1.078,6.52%,开放申购,开放赎回,
2015-10-09,1.081,1.081,0.28%,开放申购,开放赎回,
2015-10-12,1.091,1.091,0.93%,开放申购,开放赎回,
2015-10-13,1.083,1.083,-0.73%,开放申购,开放赎回,
2015-10-14,1.079,1.079,-0.37%,开放申购,开放赎回,
2015-10-15,1.098,1.098,1.76%,开放申购,开放赎回,
2015-10-16,1.107,1.107,0.82%,开放申购,开放赎回,
2015-10-19,1.108,1.108,0.09%,开放申购,开放赎回,
2015-10-20,1.106,1.106,-0.18%,开放申购,开放赎回,
2015-10-22,1.099,1.099,,开放申购,开放赎回,
2015-10-23,1.114,1.114,1.36%,开放申购,开放赎回,
2015-10-26,1.111,1.111,-0.27%,开放申购,开放赎回,
2015-10-27,1.111,1.111,0.00%,开放申购,开放赎回,
2015-10-28,1.105,1.105,-0.54%,开放申购,开放赎回,
2015-10-29,1.099,1.099,-0.54%,开放申购,开放赎回,
2015-10-30,1.09,1.09,-0.82%,开放申购,开放赎回,
2015-11-02,1.072,1.072,-1.65%,开放申购,开放赎回,
2015-11-03,1.084,1.084,1.12%,开放申购,开放赎回,
2015-11-04,1.106,1.106,2.03%,开放申购,开放赎回,
2015-11-05,1.105,1.105,-0.09%,开放申购,开放赎回,
2015-11-06,1.098,1.098,-0.63%,开放申购,开放赎回,
2015-11-09,1.095,1.095,-0.27%,开放申购,开放赎回,
2015-11-10,1.081,1.081,-1.28%,开放申购,开放赎回,
2015-11-11,1.08,1.08,-0.09%,开放申购,开放赎回,
2015-11-12,1.104,1.104,2.22%,开放申购,开放赎回,
2015-11-13,1.082,1.082,-1.99%,开放申购,开放赎回,
2015-11-16,1.067,1.067,-1.39%,开放申购,开放赎回,
2015-11-17,1.078,1.078,1.03%,开放申购,开放赎回,
2015-11-18,1.075,1.075,-0.28%,开放申购,开放赎回,
2015-11-19,1.089,1.089,1.30%,开放申购,开放赎回,
2015-11-20,1.101,1.101,1.10%,开放申购,开放赎回,
2015-11-23,1.098,1.098,-0.27%,开放申购,开放赎回,
2015-11-24,1.095,1.095,-0.27%,开放申购,开放赎回,
2015-11-25,1.091,1.091,-0.37%,开放申购,开放赎回,
2015-11-26,1.091,1.091,0.00%,开放申购,开放赎回,
2015-11-27,1.072,1.072,-1.74%,开放申购,开放赎回,
2015-11-30,1.069,1.069,-0.28%,开放申购,开放赎回,
2015-12-01,1.087,1.087,1.68%,开放申购,开放赎回,
2015-12-02,1.091,1.091,0.37%,开放申购,开放赎回,
2015-12-03,1.088,1.088,-0.28%,开放申购,开放赎回,
2015-12-04,1.078,1.078,-0.92%,开放申购,开放赎回,
2015-12-07,1.079,1.079,0.09%,开放申购,开放赎回,
2015-12-08,1.066,1.066,-1.20%,开放申购,开放赎回,
2015-12-09,1.063,1.063,-0.28%,开放申购,开放赎回,
2015-12-10,1.06,1.06,-0.28%,开放申购,开放赎回,
2015-12-11,1.051,1.051,-0.85%,开放申购,开放赎回,
2015-12-14,1.047,1.047,-0.38%,开放申购,开放赎回,
2015-12-15,1.046,1.046,-0.10%,开放申购,开放赎回,
2015-12-16,1.067,1.067,2.01%,开放申购,开放赎回,
2015-12-17,1.076,1.076,0.84%,开放申购,开放赎回,
2015-12-18,1.072,1.072,-0.37%,开放申购,开放赎回,
2015-12-21,1.072,1.072,0.00%,开放申购,开放赎回,
2015-12-22,1.074,1.074,0.19%,开放申购,开放赎回,
2015-12-23,1.083,1.083,0.84%,开放申购,开放赎回,
2015-12-24,1.088,1.088,0.46%,开放申购,开放赎回,
2015-12-28,1.077,1.077,,开放申购,开放赎回,
2015-12-29,1.083,1.083,0.56%,开放申购,开放赎回,
2015-12-30,1.078,1.078,-0.46%,开放申购,开放赎回,
2015-12-31,1.08,1.08,0.19%,开放申购,开放赎回,
2016-01-04,1.054,1.054,-2.41%,开放申购,开放赎回,
2016-01-05,1.05,1.05,-0.38%,开放申购,开放赎回,
2016-01-06,1.042,1.042,-0.76%,开放申购,开放赎回,
2016-01-07,1.018,1.018,-2.30%,开放申购,开放赎回,
2016-01-08,1.022,1.022,0.39%,开放申购,开放赎回,
2016-01-11,0.996,0.996,-2.54%,开放申购,开放赎回,
2016-01-12,0.987,0.987,-0.90%,开放申购,开放赎回,
2016-01-13,0.999,0.999,1.22%,开放申购,开放赎回,
2016-01-14,0.992,0.992,-0.70%,开放申购,开放赎回,
2016-01-15,0.977,0.977,-1.51%,开放申购,开放赎回,
2016-01-18,0.961,0.961,-1.64%,开放申购,开放赎回,
2016-01-19,0.978,0.978,1.77%,开放申购,开放赎回,
2016-01-20,0.942,0.942,-3.68%,开放申购,开放赎回,
2016-01-21,0.927,0.927,-1.59%,开放申购,开放赎回,
2016-01-22,0.951,0.951,2.59%,开放申购,开放赎回,
2016-01-25,0.964,0.964,1.37%,开放申购,开放赎回,
2016-01-26,0.942,0.942,-2.28%,开放申购,开放赎回,
2016-01-27,0.951,0.951,0.96%,开放申购,开放赎回,
2016-01-28,0.958,0.958,0.74%,开放申购,开放赎回,
2016-01-29,0.98,0.98,2.30%,开放申购,开放赎回,
2016-02-01,0.977,0.977,-0.31%,开放申购,开放赎回,
2016-02-02,0.971,0.971,-0.61%,开放申购,开放赎回,
2016-02-03,0.947,0.947,-2.47%,开放申购,开放赎回,
2016-02-04,0.956,0.956,0.95%,开放申购,开放赎回,
2016-02-05,0.96,0.96,0.42%,开放申购,开放赎回,
2016-02-15,0.939,0.939,-2.19%,开放申购,开放赎回,
2016-02-16,0.949,0.949,1.07%,开放申购,开放赎回,
2016-02-17,0.941,0.941,-0.84%,开放申购,开放赎回,
2016-02-18,0.96,0.96,2.02%,开放申购,开放赎回,
2016-02-19,0.958,0.958,-0.21%,开放申购,开放赎回,
2016-02-22,0.966,0.966,0.84%,开放申购,开放赎回,
2016-02-23,0.965,0.965,-0.10%,开放申购,开放赎回,
2016-02-24,0.955,0.955,-1.04%,开放申购,开放赎回,
2016-02-25,0.942,0.942,-1.36%,开放申购,开放赎回,
2016-02-26,0.965,0.965,2.44%,开放申购,开放赎回,
2016-02-29,0.954,0.954,-1.14%,开放申购,开放赎回,
2016-03-01,0.967,0.967,1.36%,开放申购,开放赎回,
2016-03-02,0.995,0.995,2.90%,开放申购,开放赎回,
2016-03-03,0.994,0.994,-0.10%,开放申购,开放赎回,
2016-03-04,1.003,1.003,0.91%,开放申购,开放赎回,
