净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2015-04-03,1.7846,1.8846,1.51%,开放申购,开放赎回,
2015-04-07,1.8259,1.9259,2.31%,开放申购,开放赎回,
2015-04-08,1.8135,1.9135,-0.68%,开放申购,开放赎回,
2015-04-09,1.7997,1.8997,-0.76%,开放申购,开放赎回,
2015-04-10,1.8458,1.9458,2.56%,开放申购,开放赎回,
2015-04-13,1.8839,1.9839,2.06%,开放申购,开放赎回,
2015-04-14,1.8833,1.9833,-0.03%,开放申购,开放赎回,
2015-04-15,1.8135,1.9135,-3.71%,开放申购,开放赎回,
2015-04-16,1.8379,1.9379,1.35%,开放申购,开放赎回,
2015-04-17,1.8537,1.9537,0.86%,开放申购,开放赎回,
2015-04-20,1.8223,1.9223,-1.69%,开放申购,开放赎回,
2015-04-21,1.8871,1.9871,3.56%,开放申购,开放赎回,
2015-04-22,1.9354,2.0354,2.56%,开放申购,开放赎回,
2015-04-23,1.9551,2.0551,1.02%,开放申购,开放赎回,
2015-04-24,1.9584,2.0584,0.17%,开放申购,开放赎回,
2015-04-27,1.9789,2.0789,1.05%,开放申购,开放赎回,
2015-04-28,1.9252,2.0252,-2.71%,开放申购,开放赎回,
2015-04-29,1.9623,2.0623,1.93%,开放申购,开放赎回,
2015-04-30,1.9729,2.0729,0.54%,开放申购,开放赎回,
2015-05-04,1.9806,2.0806,0.39%,开放申购,开放赎回,
2015-05-05,1.9127,2.0127,-3.43%,开放申购,开放赎回,
2015-05-06,1.8872,1.9872,-1.33%,开放申购,开放赎回,
2015-05-07,1.8477,1.9477,-2.09%,开放申购,开放赎回,
2015-05-08,1.9137,2.0137,3.57%,开放申购,开放赎回,
2015-05-11,1.993,2.093,4.14%,开放申购,开放赎回,
2015-05-12,2.0349,2.1349,2.10%,开放申购,开放赎回,
2015-05-13,2.0527,2.1527,0.87%,开放申购,开放赎回,
2015-05-14,2.0504,2.1504,-0.11%,开放申购,开放赎回,
2015-05-15,2.0348,2.1348,-0.76%,开放申购,开放赎回,
2015-05-18,2.0677,2.1677,1.62%,开放申购,开放赎回,
2015-05-19,2.1146,2.2146,2.27%,开放申购,开放赎回,
2015-05-20,2.148,2.248,1.58%,开放申购,开放赎回,
2015-05-21,2.2237,2.3237,3.52%,开放申购,开放赎回,
2015-05-22,2.2582,2.3582,1.55%,开放申购,开放赎回,
2015-05-25,2.3153,2.4153,2.53%,开放申购,开放赎回,
2015-05-26,2.3889,2.4889,3.18%,开放申购,开放赎回,
2015-05-27,2.4159,2.5159,1.13%,开放申购,开放赎回,
2015-05-28,2.2772,2.3772,-5.74%,开放申购,开放赎回,
2015-05-29,2.2994,2.3994,0.97%,开放申购,开放赎回,
2015-06-01,2.4138,2.5138,4.98%,开放申购,开放赎回,
2015-06-02,2.5022,2.6022,3.66%,开放申购,开放赎回,
2015-06-03,2.5228,2.6228,0.82%,开放申购,开放赎回,
2015-06-04,2.5219,2.6219,-0.04%,开放申购,开放赎回,
2015-06-05,2.5613,2.6613,1.56%,开放申购,开放赎回,
2015-06-08,2.536,2.636,-0.99%,开放申购,开放赎回,
2015-06-09,2.5323,2.6323,-0.15%,开放申购,开放赎回,
2015-06-10,2.5776,2.6776,1.79%,开放申购,开放赎回,
2015-06-11,2.6123,2.7123,1.35%,开放申购,开放赎回,
2015-06-12,2.6558,2.7558,1.67%,开放申购,开放赎回,
2015-06-15,2.6067,2.7067,-1.85%,开放申购,开放赎回,
2015-06-16,2.5055,2.6055,-3.88%,开放申购,开放赎回,
2015-06-17,2.5555,2.6555,2.00%,开放申购,开放赎回,
2015-06-18,2.4756,2.5756,-3.13%,开放申购,开放赎回,
2015-06-19,2.3133,2.4133,-6.56%,开放申购,开放赎回,
2015-06-23,2.3248,2.4248,0.50%,开放申购,开放赎回,
2015-06-24,2.3733,2.4733,2.09%,开放申购,开放赎回,
2015-06-25,2.2931,2.3931,-3.38%,开放申购,开放赎回,
2015-06-26,2.0999,2.1999,-8.43%,开放申购,开放赎回,
2015-06-29,1.9607,2.0607,-6.63%,开放申购,开放赎回,
2015-06-30,2.056,2.156,4.86%,开放申购,开放赎回,
2015-07-01,1.9452,2.0452,-5.39%,开放申购,开放赎回,
2015-07-02,1.8173,1.9173,-6.58%,开放申购,开放赎回,
2015-07-03,1.716,1.816,-5.57%,开放申购,开放赎回,
2015-07-06,1.6918,1.7918,-1.41%,开放申购,开放赎回,
2015-07-07,1.5848,1.6848,-6.32%,开放申购,开放赎回,
2015-07-08,1.5475,1.6475,-2.35%,开放申购,开放赎回,
2015-07-09,1.6165,1.7165,4.46%,开放申购,开放赎回,
2015-07-10,1.6958,1.7958,4.91%,开放申购,开放赎回,
2015-07-13,1.7876,1.8876,5.41%,开放申购,开放赎回,
2015-07-14,1.8168,1.9168,1.63%,开放申购,开放赎回,
2015-07-15,1.7184,1.8184,-5.42%,开放申购,开放赎回,
2015-07-16,1.7569,1.8569,2.24%,开放申购,开放赎回,
2015-07-17,1.8479,1.9479,5.18%,开放申购,开放赎回,
2015-07-20,1.8749,1.9749,1.46%,开放申购,开放赎回,
2015-07-21,1.8984,1.9984,1.25%,开放申购,开放赎回,
2015-07-22,1.9208,2.0208,1.18%,开放申购,开放赎回,
2015-07-23,1.977,2.077,2.93%,开放申购,开放赎回,
2015-07-24,1.9481,2.0481,-1.46%,开放申购,开放赎回,
2015-07-27,1.8075,1.9075,-7.22%,开放申购,开放赎回,
2015-07-28,1.7747,1.8747,-1.81%,开放申购,开放赎回,
2015-07-29,1.8576,1.9576,4.67%,开放申购,开放赎回,
2015-07-30,1.8085,1.9085,-2.64%,开放申购,开放赎回,
2015-07-31,1.7933,1.8933,-0.84%,开放申购,开放赎回,
2015-08-03,1.752,1.852,-2.30%,开放申购,开放赎回,
2015-08-04,1.8419,1.9419,5.13%,开放申购,开放赎回,
2015-08-05,1.8192,1.9192,-1.23%,开放申购,开放赎回,
2015-08-06,1.8089,1.9089,-0.57%,开放申购,开放赎回,
2015-08-07,1.8582,1.9582,2.73%,开放申购,开放赎回,
2015-08-10,1.9431,2.0431,4.57%,开放申购,开放赎回,
2015-08-11,1.9516,2.0516,0.44%,开放申购,开放赎回,
2015-08-12,1.9303,2.0303,-1.09%,开放申购,开放赎回,
2015-08-13,1.9743,2.0743,2.28%,开放申购,开放赎回,
2015-08-14,1.9948,2.0948,1.04%,开放申购,开放赎回,
2015-08-17,2.0377,2.1377,2.15%,开放申购,开放赎回,
2015-08-18,1.8929,1.9929,-7.11%,开放申购,开放赎回,
2015-08-19,1.9339,2.0339,2.17%,开放申购,开放赎回,
2015-08-20,1.8718,1.9718,-3.21%,开放申购,开放赎回,
2015-08-21,1.7768,1.8768,-5.08%,开放申购,开放赎回,
2015-08-24,1.6418,1.7418,-7.60%,开放申购,开放赎回,
2015-08-25,1.5227,1.6227,-7.25%,开放申购,开放赎回,
2015-08-26,1.4676,1.5676,-3.62%,开放申购,开放赎回,
2015-08-27,1.5171,1.6171,3.37%,开放申购,开放赎回,
2015-08-28,1.6046,1.7046,5.77%,开放申购,开放赎回,
2015-08-31,1.5454,1.6454,-3.69%,开放申购,开放赎回,
2015-09-01,1.4517,1.5517,-6.06%,开放申购,开放赎回,
2015-09-02,1.4412,1.5412,-0.72%,开放申购,开放赎回,
2015-09-07,1.4502,1.5502,0.62%,开放申购,开放赎回,
2015-09-08,1.5058,1.6058,3.83%,开放申购,开放赎回,
2015-09-09,1.5462,1.6462,2.68%,开放申购,开放赎回,
2015-09-10,1.5226,1.6226,-1.53%,开放申购,开放赎回,
2015-09-11,1.5352,1.6352,0.83%,开放申购,开放赎回,
2015-09-14,1.4367,1.5367,-6.42%,开放申购,开放赎回,
2015-09-15,1.361,1.461,-5.27%,开放申购,开放赎回,
2015-09-16,1.448,1.548,6.39%,开放申购,开放赎回,
2015-09-17,1.4226,1.5226,-1.75%,开放申购,开放赎回,
2015-09-18,1.4402,1.5402,1.24%,开放申购,开放赎回,
2015-09-21,1.4892,1.5892,3.40%,开放申购,开放赎回,
2015-09-22,1.5,1.6,0.73%,开放申购,开放赎回,
2015-09-23,1.4838,1.5838,-1.08%,开放申购,开放赎回,
2015-09-24,1.5044,1.6044,1.39%,开放申购,开放赎回,
2015-09-25,1.4576,1.5576,-3.11%,开放申购,开放赎回,
2015-09-28,1.4827,1.5827,1.72%,开放申购,开放赎回,
2015-09-29,1.4566,1.5566,-1.76%,开放申购,开放赎回,
2015-09-30,1.4612,1.5612,0.32%,开放申购,开放赎回,
2015-10-08,1.5158,1.6158,3.74%,开放申购,开放赎回,
2015-10-09,1.5372,1.6372,1.41%,开放申购,开放赎回,
2015-10-12,1.5932,1.6932,3.64%,开放申购,开放赎回,
2015-10-13,1.6127,1.7127,1.22%,开放申购,开放赎回,
2015-10-14,1.596,1.696,-1.04%,开放申购,开放赎回,
2015-10-15,1.6422,1.7422,2.89%,开放申购,开放赎回,
2015-10-16,1.669,1.769,1.63%,开放申购,开放赎回,
2015-10-19,1.6689,1.7689,-0.01%,开放申购,开放赎回,
2015-10-20,1.6954,1.7954,1.59%,开放申购,开放赎回,
2015-10-21,1.5962,1.6962,-5.85%,开放申购,开放赎回,
2015-10-22,1.6543,1.7543,3.64%,开放申购,开放赎回,
2015-10-23,1.6936,1.7936,2.38%,开放申购,开放赎回,
2015-10-26,1.7057,1.8057,0.71%,开放申购,开放赎回,
2015-10-27,1.7167,1.8167,0.64%,开放申购,开放赎回,
2015-10-28,1.6765,1.7765,-2.34%,开放申购,开放赎回,
2015-10-29,1.6906,1.7906,0.84%,开放申购,开放赎回,
2015-10-30,1.6858,1.7858,-0.28%,开放申购,开放赎回,
2015-11-02,1.6523,1.7523,-1.99%,开放申购,开放赎回,
2015-11-03,1.6494,1.7494,-0.18%,开放申购,开放赎回,
2015-11-04,1.7285,1.8285,4.80%,开放申购,开放赎回,
2015-11-05,1.7305,1.8305,0.12%,开放申购,开放赎回,
2015-11-06,1.7685,1.8685,2.20%,开放申购,开放赎回,
2015-11-09,1.7884,1.8884,1.13%,开放申购,开放赎回,
2015-11-10,1.795,1.895,0.37%,开放申购,开放赎回,
2015-11-11,1.8206,1.9206,1.43%,开放申购,开放赎回,
2015-11-12,1.8199,1.9199,-0.04%,开放申购,开放赎回,
2015-11-13,1.794,1.894,-1.42%,开放申购,开放赎回,
2015-11-16,1.8277,1.9277,1.88%,开放申购,开放赎回,
2015-11-17,1.8118,1.9118,-0.87%,开放申购,开放赎回,
2015-11-18,1.7837,1.8837,-1.55%,开放申购,开放赎回,
2015-11-19,1.8268,1.9268,2.42%,开放申购,开放赎回,
2015-11-20,1.8465,1.9465,1.08%,开放申购,开放赎回,
2015-11-23,1.8324,1.9324,-0.76%,开放申购,开放赎回,
2015-11-24,1.8446,1.9446,0.67%,开放申购,开放赎回,
2015-11-25,1.8724,1.9724,1.51%,开放申购,开放赎回,
2015-11-26,1.8612,1.9612,-0.60%,开放申购,开放赎回,
2015-11-27,1.7489,1.8489,-6.03%,开放申购,开放赎回,
2015-11-30,1.7559,1.8559,0.40%,开放申购,开放赎回,
2015-12-01,1.7639,1.8639,0.46%,开放申购,开放赎回,
2015-12-02,1.756,1.856,-0.45%,开放申购,开放赎回,
2015-12-03,1.7926,1.8926,2.08%,开放申购,开放赎回,
2015-12-04,1.7798,1.8798,-0.71%,开放申购,开放赎回,
2015-12-07,1.7994,1.8994,1.10%,开放申购,开放赎回,
2015-12-08,1.755,1.855,-2.47%,开放申购,开放赎回,
2015-12-09,1.7486,1.8486,-0.36%,开放申购,开放赎回,
2015-12-10,1.7437,1.8437,-0.28%,开放申购,开放赎回,
2015-12-11,1.7309,1.8309,-0.73%,开放申购,开放赎回,
2015-12-14,1.7649,1.8649,1.96%,开放申购,开放赎回,
2015-12-15,1.778,1.878,0.74%,开放申购,开放赎回,
2015-12-16,1.7849,1.8849,0.39%,开放申购,开放赎回,
2015-12-17,1.827,1.927,2.36%,开放申购,开放赎回,
2015-12-18,1.8231,1.9231,-0.21%,开放申购,开放赎回,
2015-12-21,1.8434,1.9434,1.11%,开放申购,开放赎回,
2015-12-22,1.8588,1.9588,0.84%,开放申购,开放赎回,
2015-12-23,1.8401,1.9401,-1.01%,开放申购,开放赎回,
2015-12-24,1.8354,1.9354,-0.26%,开放申购,开放赎回,
2015-12-25,1.8443,1.9443,0.48%,开放申购,开放赎回,
2015-12-28,1.802,1.902,-2.29%,开放申购,开放赎回,
2015-12-29,1.818,1.918,0.89%,开放申购,开放赎回,
2015-12-30,1.8329,1.9329,0.82%,开放申购,开放赎回,
2015-12-31,1.8055,1.9055,-1.49%,开放申购,开放赎回,
2016-01-04,1.663,1.763,-7.89%,开放申购,开放赎回,
2016-01-05,1.6413,1.7413,-1.30%,开放申购,开放赎回,
2016-01-06,1.6811,1.7811,2.42%,开放申购,开放赎回,
2016-01-07,1.5436,1.6436,-8.18%,开放申购,开放赎回,
2016-01-08,1.5681,1.6681,1.59%,开放申购,开放赎回,
2016-01-11,1.4661,1.5661,-6.50%,开放申购,开放赎回,
2016-01-12,1.468,1.568,0.13%,开放申购,开放赎回,
2016-01-13,1.4189,1.5189,-3.34%,开放申购,开放赎回,
2016-01-14,1.4652,1.5652,3.26%,开放申购,开放赎回,
2016-01-15,1.412,1.512,-3.63%,开放申购,开放赎回,
2016-01-18,1.432,1.532,1.42%,开放申购,开放赎回,
2016-01-19,1.4821,1.5821,3.50%,开放申购,开放赎回,
2016-01-20,1.4686,1.5686,-0.91%,开放申购,开放赎回,
2016-01-21,1.4133,1.5133,-3.77%,开放申购,开放赎回,
2016-01-22,1.4355,1.5355,1.57%,开放申购,开放赎回,
2016-01-25,1.4496,1.5496,0.98%,开放申购,开放赎回,
2016-01-26,1.3453,1.4453,-7.20%,开放申购,开放赎回,
2016-01-27,1.3283,1.4283,-1.26%,开放申购,开放赎回,
2016-01-28,1.2723,1.3723,-4.22%,开放申购,开放赎回,
2016-01-29,1.3184,1.4184,3.62%,开放申购,开放赎回,
2016-02-01,1.3021,1.4021,-1.24%,开放申购,开放赎回,
2016-02-02,1.346,1.446,3.37%,开放申购,开放赎回,
2016-02-03,1.3514,1.4514,0.40%,开放申购,开放赎回,
2016-02-04,1.3774,1.4774,1.92%,开放申购,开放赎回,
2016-02-05,1.3644,1.4644,-0.94%,开放申购,开放赎回,
2016-02-15,1.3653,1.4653,0.07%,开放申购,开放赎回,
2016-02-16,1.4197,1.5197,3.98%,开放申购,开放赎回,
2016-02-17,1.4363,1.5363,1.17%,开放申购,开放赎回,
2016-02-18,1.4329,1.5329,-0.24%,开放申购,开放赎回,
2016-02-19,1.4378,1.5378,0.34%,开放申购,开放赎回,
2016-02-22,1.4664,1.5664,1.99%,开放申购,开放赎回,
2016-02-23,1.4588,1.5588,-0.52%,开放申购,开放赎回,
2016-02-24,1.4679,1.5679,0.62%,开放申购,开放赎回,
2016-02-25,1.3568,1.4568,-7.57%,开放申购,开放赎回,
2016-02-26,1.3622,1.4622,0.40%,开放申购,开放赎回,
2016-02-29,1.2932,1.3932,-5.07%,开放申购,开放赎回,
2016-03-01,1.322,1.422,2.23%,开放申购,开放赎回,
2016-03-02,1.3867,1.4867,4.89%,开放申购,开放赎回,
2016-03-03,1.3922,1.4922,0.40%,开放申购,开放赎回,
2016-03-04,1.3564,1.4564,-2.57%,开放申购,开放赎回,
2016-03-07,1.3868,1.4868,2.24%,开放申购,开放赎回,
2016-03-08,1.3895,1.4895,0.19%,开放申购,开放赎回,
2016-03-09,1.3554,1.4554,-2.45%,开放申购,开放赎回,
2016-03-10,1.3348,1.4348,-1.52%,开放申购,开放赎回,
2016-03-11,1.3332,1.4332,-0.12%,开放申购,开放赎回,
2016-03-14,1.3762,1.4762,3.23%,开放申购,开放赎回,
2016-03-15,1.3651,1.4651,-0.81%,开放申购,开放赎回,
2016-03-16,1.3475,1.4475,-1.29%,开放申购,开放赎回,
2016-03-17,1.3901,1.4901,3.16%,开放申购,开放赎回,
2016-03-18,1.4367,1.5367,3.35%,开放申购,开放赎回,
2016-03-21,1.4713,1.5713,2.41%,开放申购,开放赎回,
2016-03-22,1.4658,1.5658,-0.37%,开放申购,开放赎回,
2016-03-23,1.4757,1.5757,0.68%,开放申购,开放赎回,
2016-03-24,1.4527,1.5527,-1.56%,开放申购,开放赎回,
2016-03-25,1.4661,1.5661,0.92%,开放申购,开放赎回,
2016-03-28,1.4572,1.5572,-0.61%,开放申购,开放赎回,
2016-03-29,1.4298,1.5298,-1.88%,开放申购,开放赎回,
2016-03-30,1.4799,1.5799,3.50%,开放申购,开放赎回,
2016-03-31,1.4843,1.5843,0.30%,开放申购,开放赎回,
2016-04-01,1.477,1.577,-0.49%,开放申购,开放赎回,
2016-04-05,1.5149,1.6149,2.57%,开放申购,开放赎回,
2016-04-06,1.5234,1.6234,0.56%,开放申购,开放赎回,
2016-04-07,1.5017,1.6017,-1.42%,开放申购,开放赎回,
2016-04-08,1.4883,1.5883,-0.89%,开放申购,开放赎回,
2016-04-11,1.5197,1.6197,2.11%,开放申购,开放赎回,
2016-04-12,1.5079,1.6079,-0.78%,开放申购,开放赎回,
2016-04-13,1.5295,1.6295,1.43%,开放申购,开放赎回,
2016-04-14,1.5425,1.6425,0.85%,开放申购,开放赎回,
2016-04-15,1.5382,1.6382,-0.28%,开放申购,开放赎回,
2016-04-18,1.5145,1.6145,-1.54%,开放申购,开放赎回,
2016-04-19,1.5204,1.6204,0.39%,开放申购,开放赎回,
2016-04-20,1.4538,1.5538,-4.38%,开放申购,开放赎回,
2016-04-21,1.4427,1.5427,-0.76%,开放申购,开放赎回,
2016-04-22,1.4516,1.5516,0.62%,开放申购,开放赎回,
2016-04-25,1.4444,1.5444,-0.50%,开放申购,开放赎回,
2016-04-26,1.4601,1.5601,1.09%,开放申购,开放赎回,
2016-04-27,1.4535,1.5535,-0.45%,开放申购,开放赎回,
2016-04-28,1.4474,1.5474,-0.42%,开放申购,开放赎回,
2016-04-29,1.4468,1.5468,-0.04%,开放申购,开放赎回,
2016-05-03,1.4886,1.5886,2.89%,开放申购,开放赎回,
2016-05-04,1.4896,1.5896,0.07%,开放申购,开放赎回,
2016-05-05,1.4974,1.5974,0.52%,开放申购,开放赎回,
2016-05-06,1.4425,1.5425,-3.67%,开放申购,开放赎回,
2016-05-09,1.3921,1.4921,-3.49%,开放申购,开放赎回,
2016-05-10,1.3916,1.4916,-0.04%,开放申购,开放赎回,
2016-05-11,1.3889,1.4889,-0.19%,开放申购,开放赎回,
2016-05-12,1.3896,1.4896,0.05%,开放申购,开放赎回,
2016-05-13,1.3869,1.4869,-0.19%,开放申购,开放赎回,
2016-05-16,1.4095,1.5095,1.63%,开放申购,开放赎回,
2016-05-17,1.4052,1.5052,-0.31%,开放申购,开放赎回,
2016-05-18,1.3681,1.4681,-2.64%,开放申购,开放赎回,
2016-05-19,1.3775,1.4775,0.69%,开放申购,开放赎回,
2016-05-20,1.3932,1.4932,1.14%,开放申购,开放赎回,
2016-05-23,1.4109,1.5109,1.27%,开放申购,开放赎回,
2016-05-24,1.3957,1.4957,-1.08%,开放申购,开放赎回,
2016-05-25,1.3895,1.4895,-0.44%,开放申购,开放赎回,
2016-05-26,1.396,1.496,0.47%,开放申购,开放赎回,
2016-05-27,1.3956,1.4956,-0.03%,开放申购,开放赎回,
2016-05-30,1.3901,1.4901,-0.39%,开放申购,开放赎回,
2016-05-31,1.4458,1.5458,4.01%,开放申购,开放赎回,
2016-06-01,1.452,1.552,0.43%,开放申购,开放赎回,
2016-06-02,1.4609,1.5609,0.61%,开放申购,开放赎回,
2016-06-03,1.4663,1.5663,0.37%,开放申购,开放赎回,
2016-06-06,1.4702,1.5702,0.27%,开放申购,开放赎回,
2016-06-07,1.4691,1.5691,-0.07%,开放申购,开放赎回,
2016-06-08,1.4655,1.5655,-0.25%,开放申购,开放赎回,
2016-06-13,1.4023,1.5023,-4.31%,开放申购,开放赎回,
2016-06-14,1.4055,1.5055,0.23%,开放申购,开放赎回,
2016-06-15,1.4509,1.5509,3.23%,开放申购,开放赎回,
2016-06-16,1.4462,1.5462,-0.32%,开放申购,开放赎回,
2016-06-17,1.4542,1.5542,0.55%,开放申购,开放赎回,
2016-06-20,1.4596,1.5596,0.37%,开放申购,开放赎回,
2016-06-21,1.4439,1.5439,-1.08%,开放申购,开放赎回,
2016-06-22,1.4651,1.5651,1.47%,开放申购,开放赎回,
2016-06-23,1.4583,1.5583,-0.46%,开放申购,开放赎回,
2016-06-24,1.4409,1.5409,-1.19%,开放申购,开放赎回,
2016-06-27,1.4738,1.5738,2.28%,开放申购,开放赎回,
2016-06-28,1.4887,1.5887,1.01%,开放申购,开放赎回,
2016-06-29,1.4921,1.5921,0.23%,开放申购,开放赎回,
2016-06-30,1.4931,1.5931,0.07%,开放申购,开放赎回,
2016-07-01,1.4906,1.5906,-0.17%,开放申购,开放赎回,
2016-07-04,1.5188,1.6188,1.89%,开放申购,开放赎回,
2016-07-05,1.5274,1.6274,0.57%,开放申购,开放赎回,
2016-07-06,1.5338,1.6338,0.42%,开放申购,开放赎回,
2016-07-07,1.5395,1.6395,0.37%,开放申购,开放赎回,
2016-07-08,1.5357,1.6357,-0.25%,开放申购,开放赎回,
2016-07-11,1.5387,1.6387,0.20%,开放申购,开放赎回,
2016-07-12,1.5576,1.6576,1.23%,开放申购,开放赎回,
2016-07-13,1.5697,1.6697,0.78%,开放申购,开放赎回,
2016-07-14,1.572,1.672,0.15%,开放申购,开放赎回,
2016-07-15,1.569,1.669,-0.19%,开放申购,开放赎回,
2016-07-18,1.5617,1.6617,-0.47%,开放申购,开放赎回,
2016-07-19,1.5654,1.6654,0.24%,开放申购,开放赎回,
2016-07-20,1.5623,1.6623,-0.20%,开放申购,开放赎回,
2016-07-21,1.568,1.668,0.36%,开放申购,开放赎回,
2016-07-22,1.5564,1.6564,-0.74%,开放申购,开放赎回,
2016-07-25,1.5604,1.6604,0.26%,开放申购,开放赎回,
2016-07-26,1.5801,1.6801,1.26%,开放申购,开放赎回,
2016-07-27,1.5186,1.6186,-3.89%,开放申购,开放赎回,
2016-07-28,1.5215,1.6215,0.19%,开放申购,开放赎回,
2016-07-29,1.5121,1.6121,-0.62%,开放申购,开放赎回,
2016-08-01,1.4903,1.5903,-1.44%,开放申购,开放赎回,
2016-08-02,1.504,1.604,0.92%,开放申购,开放赎回,
2016-08-03,1.5109,1.6109,0.46%,开放申购,开放赎回,
2016-08-04,1.5202,1.6202,0.62%,开放申购,开放赎回,
2016-08-05,1.5125,1.6125,-0.51%,开放申购,开放赎回,
2016-08-08,1.5332,1.6332,1.37%,开放申购,开放赎回,
2016-08-09,1.5452,1.6452,0.78%,开放申购,开放赎回,
2016-08-10,1.54,1.64,-0.34%,开放申购,开放赎回,
2016-08-11,1.519,1.619,-1.36%,开放申购,开放赎回,
2016-08-12,1.5355,1.6355,1.09%,开放申购,开放赎回,
2016-08-15,1.569,1.669,2.18%,开放申购,开放赎回,
2016-08-16,1.5753,1.6753,0.40%,开放申购,开放赎回,
2016-08-17,1.5798,1.6798,0.29%,开放申购,开放赎回,
2016-08-18,1.5802,1.6802,0.03%,开放申购,开放赎回,
2016-08-19,1.5827,1.6827,0.16%,开放申购,开放赎回,
2016-08-22,1.5645,1.6645,-1.15%,开放申购,开放赎回,
2016-08-23,1.5662,1.6662,0.11%,开放申购,开放赎回,
2016-08-24,1.568,1.668,0.11%,开放申购,开放赎回,
2016-08-25,1.5558,1.6558,-0.78%,开放申购,开放赎回,
2016-08-26,1.5623,1.6623,0.42%,开放申购,开放赎回,
2016-08-29,1.5662,1.6662,0.25%,开放申购,开放赎回,
2016-08-30,1.566,1.666,-0.01%,开放申购,开放赎回,
2016-08-31,1.568,1.668,0.13%,开放申购,开放赎回,
2016-09-01,1.5561,1.6561,-0.76%,开放申购,开放赎回,
2016-09-02,1.5503,1.6503,-0.37%,开放申购,开放赎回,
2016-09-05,1.5584,1.6584,0.52%,开放申购,开放赎回,
2016-09-06,1.582,1.682,1.51%,开放申购,开放赎回,
2016-09-07,1.5824,1.6824,0.03%,开放申购,开放赎回,
2016-09-08,1.5878,1.6878,0.34%,开放申购,开放赎回,
2016-09-09,1.5776,1.6776,-0.64%,开放申购,开放赎回,
2016-09-12,1.5359,1.6359,-2.64%,开放申购,开放赎回,
2016-09-13,1.5423,1.6423,0.42%,开放申购,开放赎回,
2016-09-14,1.533,1.633,-0.60%,开放申购,开放赎回,
2016-09-19,1.5481,1.6481,0.99%,开放申购,开放赎回,
2016-09-20,1.5476,1.6476,-0.03%,开放申购,开放赎回,
2016-09-21,1.5484,1.6484,0.05%,开放申购,开放赎回,
2016-09-22,1.5581,1.6581,0.63%,开放申购,开放赎回,
2016-09-23,1.5548,1.6548,-0.21%,开放申购,开放赎回,
2016-09-26,1.5255,1.6255,-1.88%,开放申购,开放赎回,
2016-09-27,1.5355,1.6355,0.66%,开放申购,开放赎回,
